claim_id,claim,negative_label,baseline_label,negative_output,baseline_output,negative_evidence_count,baseline_evidence_count,gold_label,agreement,negative_correct,baseline_correct,improvement,degradation
145,"When Joe Biden was US vice-president they took a month to act on information that might have saved Kayla Mueller, a humanitarian worker held hostage and sexually abused by the Islamic State terrorist group",Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the US government did not take a month to act on information that might have saved Kayla Mueller, a humanitarian worker held hostage and sexually abused by the Islamic State terrorist group.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the US government did not act promptly to save Kayla Mueller so the claim is supported.

verdict: 'Supported'",10,10,Supported,False,False,True,True,False
146,"Right after a time where we're going through a pandemic that lost 22 million jobs at the height, we've already added back 11.6 million jobs.",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that there were 22 million jobs lost and 11.6 million jobs added back so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that there were 22 million jobs lost and 11.6 million jobs added so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
147,"Because of a so-called trade war with China, America lost 300,000 manufacturing jobs.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The 10th Q&A pair states that 1 million jobs were lost due to the trade war with China, which is significantly less than the 3 million claimed.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The 10th Q&A pair states that the trade deficit with China is responsible for 2/3 of the job losses in the US, which is less than the 300,000 claimed. 

verdict: 'Refuted'",10,10,Supported,True,False,False,False,False
148,U.S. President Donald Trump has suspended all travel from China.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that there were exemptions to the travel ban so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that there are exemptions to the ban so the claim is refuted.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
149,They [the Democrats] want to ... ban fracking.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden does not support a ban on fracking so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden does not support a ban on fracking so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
150,Zimbabwe gets more than half of the African Export Import Bank loans.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Zimbabwe does get more than half of the African Export Import Bank loans so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Zimbabwe does get more than half of the loans so the claim is supported.

verdict: 'Supported'",10,10,Refuted,True,False,False,False,False
151,The Democrats want to shut down U.S. churches permanently.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the democrats do not want to shut down the churches permanently so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the democrats are not trying to shut down churches so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
152,"Over thirty million people... in the last several months had to file for unemployment.""",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The 10th Q&A pair states that at least 30 million people have filed for unemployment, which is what the claim states.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that over 30 million people had to file for unemployment so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
153,President Trump and I have a plan to improve healthcare and protect pre-existing conditions for every American.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the Trump administration has not protected pre-existing conditions as Trump claimed.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the Trump administration has not offered a comprehensive alternative to the ACA. In 2017, Trump backed Republican plans that would have weakened the preexisting condition protections in the ACA.

verdict: 'Refuted'",10,10,Not Enough Evidence,True,False,False,False,False
154,COVID-19 had caused zero deaths in people under 20.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that there have been deaths of people under 20 so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that there have been deaths of people under 20 so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
155,Trump said 'there were fine people on both sides' in far-right protests.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Trump did say the quote so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Trump did say the quote so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
156,"Vice president of the U.S Mike Pence said “When Joe Biden was vice president of the United States, the FBI actually spied on President Trump and my campaign.”",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The investigation was justified and there was no evidence that the FBI illegally monitored Trump’s campaign during the 2016 election.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the claim is not correct and that the FBI did not spy on Trumps campaign.

verdict: 'Refuted'",10,10,Supported,True,False,False,False,False
157,Richard A. Rothschild filed a patent for novel coronavirus tests in 2015.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The patent was for a different type of coronavirus and is referred to by users in the comments to the post.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The patent was for a different type of coronavirus and is referred to by users in the comments to the post.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
158,"US President Donald Trump following his positive diagnosis of COVID-19, was given treatment developed from the use of fetal tissue, made by the company Regeneron.",Conflicting Evidence/Cherrypicking,Conflicting Evidence/Cherrypicking,"<|start_header_id|>assistant<|end_header_id|>

justification: The 9th and 10th Q&A pair state that no fetal tissue was used in the treatment of the president, which is contradictory to the 1st and 2nd Q&A pair which state that fetal tissue was used in the treatment of the president.

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: The 1st Q&A pair states that the drug was not made from fetal stem cells but fetal derived cells used during testing, which is not what the claim says so not relevant to the claim.
The 2nd Q&A pair states that the cells used in the testing of the drug were fetal derived but not the drug itself, which is not what the claim says so not relevant to the claim.
The 3rd Q&A pair states that the drug was developed using fetal tissue which is what the claim says so is relevant to the claim.
The 4th Q&A pair state that the cells used in the testing of the drug were fetal derived but not the drug itself, which is not what the claim says so not relevant to the claim.
The 5th Q&A pair state that the drug was given to the president under compassionate use which is not what the claim says so not relevant to the claim.
The 6th Q&A pair state that the drug was not approved by the FDA which is not what the claim says so not relevant to the claim.
The 7th Q&A pair state that the drug contained no components derived from human fetal tissue which is not what the claim says so not relevant to the claim.
The 8th Q&A pair state that the drug was not approved by the FDA which is not what the claim says so not relevant to the claim.
The 9th Q&A pair state that the drug was developed using cells derived from aborted fetal tissue which is what the claim says so is relevant to the claim.
The 10th Q&A pair state that the drug was a monoclonal antibody which is not what the claim says so not relevant to the claim.

verdict: 'Conflicting Evidence/Cherrypicking'",10,10,Supported,True,False,False,False,False
